"","X","ID","date","estacion","PM25","PM25_hora","AOD_055","ndvi","BCSMASS_dia","DUSMASS_dia","DUSMASS25_dia","OCSMASS_dia","SO2SMASS_dia","SO4SMASS_dia","SSSMASS_dia","SSSMASS25_dia","blh_mean","blh_min","blh_max","blh_sd","sp_mean","sp_min","sp_max","sp_sd","d2m_mean","d2m_min","d2m_max","d2m_sd","t2m_mean","t2m_min","t2m_max","t2m_sd","v10_mean","v10_min","v10_max","v10_sd","u10_mean","u10_min","u10_max","u10_sd","tp_mean","tp_min","tp_max","tp_sd","DEM","dayWeek"
"3384",5566,6,2021-10-29,"EMB",6.845833333,6.845833333,0.087759826,0.329688607749354,4.08e-10,1.28e-08,3.95e-09,2.12e-09,2.43e-09,8.93e-10,1.6e-08,2.89e-09,550.356717892606,221.562488033166,749.870890215728,137.932708918787,101749.069200875,101287.062935631,101961.641143231,241.246443130456,289.135875855718,286.131938125755,292.303476537768,1.96557639750941,297.476489108667,294.130607178056,300.157197531174,1.90093944748028,-2.11245793602325,-4.46266120102176,1.75411120888172,2.10834552223642,-4.63908329895227,-5.86892785848585,-3.95609309006636,0.541395865629989,0,0,0,0,12,5
"3385",5567,6,2021-10-30,"EMB",6.5625,6.5625,0.142741537,0.329688607749354,3.74e-10,1.02e-08,3.07e-09,1.86e-09,2.75e-09,9.3e-10,1.9e-08,4.05e-09,431.343303648831,162.729887117002,658.652033396609,133.877562770662,101367.545304417,101231.618948376,101546.560448708,91.1585384789329,291.520001753128,290.315700870609,293.198460364225,1.00226910390837,297.108261880754,293.898918586349,300.06813476014,2.11842587557738,-1.8527887851827,-4.47329249891614,2.21451108878605,2.13052418348377,-3.57693788036282,-5.826232837354,-2.3621816525006,0.882156608436426,0,0,0,0,12,6
"3387",5574,6,2021-11-06,"EMB",5.6875,5.6875,0.201553715,0.326713465645642,2.44e-10,7.59e-09,2.18e-09,6.21e-10,2.07e-09,4.92e-10,3.4e-08,5.82e-09,1064.26723453319,728.994315438256,1257.88008412351,165.541072136863,102277.954769745,101996.353097423,102425.59188023,147.431495936683,282.212523734958,281.347098629648,283.913291698532,0.781804739872231,289.061480818128,286.254253036547,292.127773141407,2.14154112297498,3.96327996153375,0.863307984861717,6.1079663097895,1.78800225076476,-5.08632195974143,-6.69598248826742,-3.35475695048064,0.971933440567602,1.12101340330467e-05,0,7.19415146441609e-05,1.74379206811582e-05,12,6
"3388",5575,6,2021-11-07,"EMB",5.779166667,5.779166667,0.148465178,0.326713465645642,2.76e-10,6.99e-09,1.98e-09,8.78e-10,3.32e-09,1.08e-09,3.72e-08,7.06e-09,570.808426920609,226.402255633675,936.277994748053,206.339706386512,101825.682744241,101486.04968982,102102.73554351,196.63686393612,284.990220272623,284.1949284737,286.267235706746,0.505906079033145,290.718301516726,288.163428027422,293.653765597301,2.03980503218037,-0.542134711590876,-2.6716859839743,1.0123157460923,0.952693218453533,-3.22458436587592,-4.97113493687851,-1.50538909238506,1.05940025962182,3.49194973790513e-05,0,0.00028859163015222,7.72811531335876e-05,12,7
"3390",5578,6,2021-11-10,"EMB",4.316666667,4.316666667,0.37290007,0.326713465645642,2.48e-10,6.42e-09,1.75e-09,9.67e-10,2.22e-09,9.16e-10,1.84e-08,3.12e-09,755.033213274371,572.150408706621,1032.17627994468,150.227631061166,101927.535114068,101808.389056547,102094.846742318,91.313398669704,286.914788791892,286.567659590233,287.828225002242,0.284551573726853,292.330527207281,290.363810795704,295.239736918309,1.76757735737149,0.193425437529997,-3.47358038574533,3.02110164155903,2.33700771483384,-6.20118233197642,-7.68952968402624,-4.07980840575616,1.07574993545777,1.11972983729096e-05,0,8.71565351355445e-05,2.36146750070826e-05,12,3
"3393",5581,6,2021-11-13,"EMB",4.241666667,4.241666667,0.092700244,0.326713465645642,2.59e-10,5.84e-09,1.68e-09,1.21e-09,1.78e-09,7.7e-10,2.89e-08,4.44e-09,806.544024049744,515.327083244841,1172.81903762229,209.885501147587,101221.570297313,100398.045074771,101757.53954357,481.838360306967,287.101083498542,285.871279197784,290.546004157221,1.41253681967616,294.564255842534,289.950792510196,299.320838954636,3.38363525985825,-4.41506393738374,-6.01883032344647,-1.44533202555245,1.1203227918282,-5.96535234452469,-7.32935871372983,-4.12134055964231,0.746927976276107,0,0,0,0,12,6
"3395",5583,6,2021-11-15,"EMB",5.7875,5.7875,0.167479705,0.326713465645642,7.29e-10,3.22e-08,9e-09,2.42e-09,3.92e-09,1.89e-09,8.05e-09,1.46e-09,486.820471563546,40.7759198301198,1169.80788927707,401.730946846911,101008.205680314,100619.417780564,101241.56469194,228.557757846436,289.495237730978,287.063742745673,293.063011790265,2.08341537658598,295.829082149072,291.304497959107,300.212468892533,3.24934186671075,-3.08233531720799,-5.41709796209425,1.29588567776628,1.62170197049343,-1.58930135432002,-4.0707902617543,1.06461553900244,1.46581988314691,1.66799330295435e-05,0,8.74401043226841e-05,2.66458646228317e-05,12,1
"3396",5585,6,2021-11-17,"EMB",6.779166667,6.779166667,0.112451079,0.326713465645642,3.94e-10,1.35e-08,4.08e-09,1.15e-09,2.38e-09,1.1e-09,1.61e-08,3.28e-09,802.880299524514,249.856490489506,1189.9500616505,298.35447535546,101829.882587075,101411.86551653,102073.665369851,228.29539272881,278.44504874544,275.506083398908,281.552590343679,1.95741012417185,287.956784280649,282.779595329584,292.207843236078,3.23879125076914,3.19690747151363,-2.65742895578758,6.92450849714514,2.80157960688233,-0.459188195110966,-2.08248011803317,0.695473577054831,0.819584202484409,0,0,0,0,12,3
"3397",5586,6,2021-11-18,"EMB",7.6,7.6,0.095670399,0.326713465645642,6.38e-10,1.8e-08,5.72e-09,1.78e-09,3.82e-09,1.82e-09,6.53e-09,1.36e-09,622.721759925181,234.498054585257,1364.3289308404,452.861315535079,101312.424623498,101021.406031336,101486.660724652,154.923919531014,279.110674602206,277.519436713707,282.172804691258,1.01221312205837,291.878944107296,286.446252545928,297.453314460447,4.03014775402386,-3.09929718574525,-3.85424977774748,-2.44698976067128,0.342504611077982,0.785310860644383,-0.967350974573235,2.15581998024431,0.883143758912182,0,0,0,0,12,4
"3398",5587,6,2021-11-19,"EMB",14.01818182,14.01818182,0.110222857,0.326713465645642,9.39e-10,1.81e-08,5.6e-09,2.69e-09,2.97e-09,1.78e-09,1.2e-08,2.29e-09,500.307425307139,173.336937895959,1125.58294328131,365.904358872444,101290.056670401,101135.7531424,101419.966854321,85.0422065457155,285.471105006876,283.041301919551,288.972109069692,1.56457003945573,295.200017815262,290.698518894559,299.741757137042,3.26925441965379,-1.0740591309541,-4.50480229616404,3.05297351344517,2.8690918738356,0.930319114045734,-2.51650480385505,3.60932873473,1.77189019122817,8.31651455495832e-07,0,1.81396398491248e-05,3.70282155724283e-06,12,5
"3399",5588,6,2021-11-23,"EMB",6.15,6.15,0.115099945,0.326713465645642,2.85e-10,1.63e-08,4.27e-09,1.32e-09,2.25e-09,9.5e-10,2.48e-08,4.33e-09,718.787580857192,247.437448894373,1252.36490661743,247.834106466065,101640.427461536,101093.652019782,101960.761120494,212.294183900878,281.644651771373,280.270912190173,286.28631535265,1.59293182777084,293.078109975084,288.03993911902,298.216003766464,3.00173827829429,3.13412884881543,-0.799255129769251,9.14749906233082,3.7199498074323,-3.93986452606274,-4.75391160201139,-3.29377028779638,0.388397986020293,0,0,0,0,12,2
"3400",5590,6,2021-11-30,"EMB",4.52,4.52,0.100747528,0.326713465645642,4.75e-10,2.17e-08,5.98e-09,1.16e-09,2.51e-09,6.63e-10,1.69e-08,3.81e-09,718.755088215144,277.958000628659,1399.0704001329,406.344421125634,100897.332815827,100556.914171047,101122.872519796,166.179918529814,285.1381828792,283.59525981955,288.040457287126,1.39357363385527,293.047645947345,288.617121648915,296.81173570675,2.81783152979619,3.69886446574599,0.838777755054045,4.95360255003569,0.993401886394027,0.633397642348843,-3.15535392818373,1.88652773182377,1.3117431857587,0,0,0,0,12,2
"3401",5592,6,2021-12-02,"EMB",6.622222222,6.622222222,0.271589881,0.36309356334469,2.62e-10,1.08e-08,2.96e-09,1.08e-09,2.99e-09,7.51e-10,2.47e-08,4.86e-09,540.41777218286,288.464870031981,1025.21202205341,244.118240834479,101565.635177015,101379.26279372,101738.98053018,109.703219271106,287.704275496559,286.979928217326,288.921247668631,0.446078353075263,293.07645414863,289.796025919057,296.473421915853,2.40374846538088,-0.743982018569699,-3.67341280270723,1.61754940322933,1.507737191592,-4.24283792971186,-6.53032486621806,-2.23330515077277,1.29192845680944,0,0,0,0,12,4
"3402",5598,6,2021-12-16,"EMB",4.2,4.2,0.176942409,0.36309356334469,3.06e-10,1.42e-08,4.06e-09,8.35e-10,2.05e-09,9.18e-10,3.15e-08,5.04e-09,784.679237643524,379.26270525556,1285.30009121911,296.192524300309,101559.027006345,101436.049205757,101672.404223263,74.9619303109832,289.267470421012,288.410335962095,290.240992458021,0.523829010233527,294.191373804427,290.77781866477,297.926336171376,2.45299534451233,4.0017919997246,1.52816922312027,6.67381054974294,1.37980590999556,-3.9995663887045,-8.12176796993753,-1.02805801073029,2.4312037373318,5.39640559327752e-06,0,3.29708021436697e-05,1.05770823204398e-05,12,4
"3403",5599,6,2021-12-17,"EMB",5.358333333,5.358333333,0.15585823,0.36309356334469,2.28e-10,7.69e-09,2.47e-09,8.43e-10,2.49e-09,7.9e-10,2.47e-08,3.94e-09,605.137192265153,369.919519918865,811.961022224254,152.027985391903,101775.458001142,101565.706870253,101987.7559208,128.973752301494,289.269927208868,288.479795906456,291.3263426627,0.712147807481396,294.715509082444,291.269189368971,298.224159855035,2.39154319413627,0.398723306325698,-1.33813084277651,2.952070007573,1.27518637853213,-5.4642191680884,-7.0056405822338,-3.65818811256703,0.959235065399107,0,0,0,0,12,5
"3404",5600,6,2021-12-18,"EMB",5.733333333,5.733333333,0.133770976,0.36309356334469,2.87e-10,1.67e-08,4.12e-09,1.2e-09,2.22e-09,1.04e-09,2.85e-08,4.44e-09,583.829685394867,389.859511811754,902.221924865054,190.470851473012,101649.594386934,101274.047952984,101866.1111344,176.54214389928,290.332967126925,288.570945783077,292.312620537888,1.14052986868843,296.163872639695,292.849736582348,298.985661526412,1.99708685800822,-0.763752525905008,-3.99989490456182,2.59534903886046,2.3355382405638,-5.24819414137954,-6.60101721907126,-3.91155054899052,1.03853263295198,0,0,0,0,12,6
"3407",5604,6,2021-12-22,"EMB",7.05,7.05,0.138573264,0.36309356334469,2.84e-10,1.05e-08,2.73e-09,1.24e-09,2.93e-09,1.22e-09,1.81e-08,2.94e-09,604.179680284446,285.780266705577,1111.2748738633,269.293801535173,101199.488464708,100820.644139653,101406.260694186,189.931459223267,290.134546534966,289.593761310758,291.026516128274,0.433182275883783,297.540485889421,294.350808991459,300.756398349456,2.24461358854398,1.52812214167285,-0.866751755631365,3.70848747563662,1.063244965327,-4.84032452753988,-7.56438912922369,-3.2134028984962,1.31016118070777,3.56284243645781e-12,0,8.52489041255756e-11,1.73991386457151e-11,12,3
"3408",5605,6,2021-12-23,"EMB",7.066666667,7.066666667,0.208251874,0.36309356334469,3.73e-10,9.19e-09,2.33e-09,1.51e-09,3.12e-09,1.75e-09,1.94e-08,3.12e-09,479.62519374734,193.295419192608,931.160405086905,257.079595549897,101535.841800656,101303.456588192,101733.533803704,131.967039148216,289.902857956009,288.541043838845,292.28921041287,0.960809128333596,297.399556162509,294.346835421972,300.290722810414,1.98709417844663,-0.382254998681925,-1.34187133344151,0.428168603175932,0.645662228164788,-4.0494383076898,-6.41881454936401,-2.93915404385874,1.0460197627374,5.16323583605195e-09,0,7.62160231799153e-08,1.70846031367697e-08,12,4
"3409",5606,6,2021-12-24,"EMB",15.74166667,15.74166667,0.223673433,0.36309356334469,4.35e-10,7.06e-09,1.84e-09,1.81e-09,2.61e-09,1.66e-09,2.16e-08,3.41e-09,699.138578331085,316.747975904006,1504.28749959615,480.699914570722,101059.371262036,100587.409459267,101358.39463928,252.963595801866,290.631075278738,289.063377031477,292.661093809704,1.06604762227844,299.315928541836,295.146201474174,304.137688195766,3.53872770515056,-3.57178165473502,-5.66002008453805,0.236893244625913,1.61326181193785,-2.20618835656157,-6.54163473078022,1.09983770394661,2.4701257001274,0,0,0,0,12,5
"3413",5611,6,2021-12-29,"EMB",7.66875,7.66875,0.23600742,0.36309356334469,8.95e-10,1.5e-08,4.05e-09,5.91e-09,2.36e-09,1.17e-09,2.31e-08,3.39e-09,665.664711047197,181.649070821785,1636.10106510912,492.359525585542,100979.240641883,100656.334150156,101193.221965667,161.557556599171,290.816097379179,289.422094834018,293.235614898727,1.22524831931303,302.825214470193,298.829842404837,307.156712989328,2.87545144498428,-5.14244742850798,-6.95230205549322,-2.99725697632507,1.16002303145255,-0.269542999583191,-2.55901041528544,1.55609028194218,1.21664124048165,1.35409210543353e-06,0,2.50170912116667e-05,5.11066471181577e-06,12,3
"3414",5612,6,2021-12-30,"EMB",8.089473684,8.089473684,0.409481448,0.36309356334469,5.74e-10,2.04e-08,5.17e-09,4.49e-09,2.14e-09,1.11e-09,2.63e-08,3.96e-09,617.964638647436,187.163458611132,1147.21915079958,266.568009644551,100761.84730847,100646.097070919,100840.437370144,53.4943212362443,290.718456579753,289.226325224695,292.339400489788,0.869519658905433,302.065933717092,298.446116357127,305.642305894064,2.07939626770149,-3.2552125184226,-7.2961554048227,4.79041557889695,4.1157295244455,-0.831176053004864,-3.66693720936003,3.71533905838202,1.94849232473076,2.6727730873342e-06,0,4.64366056655201e-05,9.61623738022849e-06,12,4
"3415",5613,6,2021-12-31,"EMB",11.4,11.4,0.169615788,0.36309356334469,4.91e-10,1.99e-08,4.67e-09,3.59e-09,3e-09,1.19e-09,3.98e-08,7.31e-09,469.993046998137,231.480874976386,850.362301954889,219.870646487654,100657.912103044,100193.857282887,100877.935426482,222.597001968795,293.348996385535,292.051034727527,295.048676710537,0.915676295124909,299.706168814633,295.943787464416,302.514932608595,2.12767383379401,1.71875273784029,-0.0403691528388038,4.42773891594705,1.22113817968385,-3.81465483418575,-5.81322345830724,-0.968385773221785,1.22629630763271,2.162840500564e-07,0,2.15681130370635e-06,5.63549683284554e-07,12,5
"3416",5615,6,2022-01-02,"EMB",5.079166667,5.079166667,0.190630954,0.386940445075272,1.06e-09,2.73e-08,6.97e-09,7.86e-09,4.5e-09,2.3e-09,1.24e-08,2.3e-09,482.876574380812,127.942531363926,939.717475157443,229.000867392484,100406.679070892,100213.95263289,100560.920598679,103.571317604771,293.318911952781,292.292548088444,293.821422565372,0.45499636274354,298.598842884171,294.649050348519,303.35822650985,3.3471540528705,-1.7248254414666,-4.10578285998522,1.90577655263187,1.71404907065654,0.573437619415415,-2.31206544047521,3.79700740197424,2.32889170727644,5.28909849595889e-06,0,3.35235538219334e-05,9.49789220406717e-06,12,7
"3418",5619,6,2022-01-06,"EMB",1.908333333,1.908333333,0.137420621,0.386940445075272,2.97e-10,1.28e-08,3.61e-09,1.47e-09,2.43e-09,9.31e-10,3.22e-08,5.33e-09,741.223466793984,491.811308723283,919.161990713756,150.770448298703,101600.872287984,101347.623515283,101776.986370712,131.059167186791,285.818298155995,284.356154779829,289.5910568667,1.22667447022196,294.554051705488,290.361621706435,298.477222722173,2.77386278521788,-0.659084089139497,-3.62412344356201,2.41031570071164,1.93245404322114,-4.74648868647992,-7.31266932210967,-2.06656347850345,1.7979778067636,0,0,0,0,12,4
"3419",5621,6,2022-01-08,"EMB",0.816666667,0.816666667,0.163172867,0.386940445075272,4.23e-10,1.9e-08,5.89e-09,1.64e-09,2.26e-09,1.64e-09,3.28e-08,5.09e-09,871.393797721748,483.335493744867,1453.15262154512,351.543391644387,101495.569959706,101218.579934687,101687.551004448,134.391953021552,289.553748842997,287.111465826068,292.455990856118,1.56266681391958,297.517780761697,294.717051042828,300.579269724543,1.87238522534309,-1.34780201238247,-3.82246640892536,2.47156047706249,2.1431736751591,-5.12034535408388,-6.8139665327701,-4.48858504450009,0.573774480547355,0,0,0,0,12,6
"3420",5622,6,2022-01-09,"EMB",1.241666667,1.241666667,0.123676175,0.386940445075272,2.81e-10,9.11e-09,2.39e-09,1.43e-09,2.14e-09,5.21e-10,3.62e-08,5.53e-09,733.954709273819,277.996416839174,1140.21881710544,207.751581259214,101387.423915796,101093.681172936,101629.583777601,158.772897321071,290.149403138008,289.204233500226,292.960261590144,1.13120567631337,298.145900855089,294.369103641294,301.83137963512,2.51449946441154,-2.06622873890127,-4.51170667394057,1.98116920240224,2.51964489580823,-4.92024087488571,-6.87160005605669,-3.01284241966263,1.37429543009249,0,0,0,0,12,7
"3421",5623,6,2022-01-10,"EMB",5.276923077,5.276923077,0.209349225,0.386940445075272,3.85e-10,5.58e-08,1.42e-08,1.5e-09,3.25e-09,8.33e-10,2.75e-08,4.65e-09,480.958177832494,128.032335295238,993.909465145083,316.004029543995,101143.788073294,100779.462990161,101316.213279333,178.553598485994,291.719773671715,289.988088875546,293.460697928971,1.06761341950759,299.9818054811,295.934053978575,304.280778239918,3.08390234902018,-1.76708339607618,-4.71165377181823,1.96568918957349,2.00245914594631,-1.94093955703918,-3.97770154996723,0.469002035122498,1.28277091763898,0,0,0,0,12,1
"3422",5624,6,2022-01-11,"EMB",24.445,24.445,0.308508187,0.386940445075272,6.9e-10,7.02e-08,1.82e-08,2.84e-09,3.31e-09,1.25e-09,1.76e-08,2.98e-09,447.864084044601,32.7726026910175,1324.11901454445,393.609670680305,100813.740534321,100627.98034935,100920.068165705,92.7593296068763,292.789463303562,291.372678517334,294.436252873278,0.929586863380139,302.313916695563,296.986934402819,308.140600795915,4.16385825698033,-2.70137985498097,-4.7331712134615,-0.992939906823362,1.35946918660117,0.271667445988884,-3.62291341041262,2.82573458321517,2.27556561748684,0,0,0,0,12,2
"3423",5625,6,2022-01-12,"EMB",14.44166667,14.44166667,0.165864413,0.386940445075272,3.04e-10,5.42e-08,1.42e-08,1.4e-09,2.62e-09,9.34e-10,6.75e-08,1.15e-08,492.185076397659,37.2493581891053,609.738257206123,141.248543388894,101249.544345929,100748.357395914,101441.955303863,165.987716938661,290.842839548289,289.133156958043,294.112610778202,1.03284614813958,299.401130310774,295.255902650406,303.364591451619,2.63040925484868,2.50752975498863,-0.963551459006314,6.96583336534593,1.92271691629549,-5.33154029642619,-7.68249298806146,0.0909626016388177,1.57131241617121,0,0,0,0,12,3
"3426",5628,6,2022-01-15,"EMB",26.9173913,26.9173913,0.551198238,0.386940445075272,2.4e-09,1.92e-08,5.82e-09,2.13e-08,2.77e-09,8.52e-10,1.92e-08,2.78e-09,588.093197584983,107.060070181629,1381.09293918659,472.616421897714,100630.708497029,100186.597722272,100817.186030251,215.384787634207,294.716788064239,292.287956944911,297.481548891804,1.6324495547943,304.331919952716,300.93203449143,307.81913523221,2.41591111511268,-4.46013119646592,-5.79838655928641,-3.37961294174084,0.817429372911285,0.189878113338607,-1.73159651991697,1.61448157289206,1.24366918728814,0.000182142413223648,0,0.00260732035351343,0.00055281902053513,12,6
"3427",5638,6,2022-01-27,"EMB",5.534782609,5.534782609,0.191496425,0.386940445075272,2.14e-10,5.76e-09,1.47e-09,8.12e-10,1.65e-09,5.15e-10,5.37e-08,7.68e-09,1101.54289196279,791.057194141649,1468.3064983003,219.911276246079,101898.861024803,101497.945004108,102097.0507589,147.98236184398,285.296358223623,284.495128258574,286.888757003562,0.632599632201087,292.168444206681,288.635699280879,294.865829863196,2.19866804622515,6.09559355712306,2.39165460156458,8.88955733196315,1.98527678619696,-3.50120754382173,-5.45501027842646,-1.94835654806447,0.957682125022317,6.764210306426e-09,0,1.60256772405084e-07,3.26953004068832e-08,12,4
"3428",5639,6,2022-01-28,"EMB",3.279166667,3.279166667,0.203827622,0.386940445075272,3.11e-10,3.88e-09,9.73e-10,9.83e-10,3.03e-09,1.07e-09,2.38e-08,3.51e-09,809.460815066651,359.539872600519,1131.70436570393,227.560230150301,101686.89720955,101307.34219451,101934.027645216,202.758772393228,285.203256623967,283.900188238257,286.399189537165,0.508433660800729,293.061501751395,289.84089309336,295.988047907145,2.15180603584736,0.199700000383872,-0.631539284069187,2.15280538123821,0.782534947932007,-3.0578460080219,-4.21102959715738,-2.16891858313106,0.640648556324495,4.24505718153013e-07,0,3.24238771748254e-06,9.66612553890124e-07,12,5
"3429",5640,6,2022-01-29,"EMB",0.966666667,0.966666667,0.196141077,0.386940445075272,4.55e-10,7.85e-09,1.82e-09,1.61e-09,3.36e-09,1.63e-09,1.61e-08,2.54e-09,654.511870838659,203.923154844488,1301.79443950107,428.649933039646,101289.707825743,100993.143449728,101420.21910835,147.053162193011,289.157014225901,287.173348872044,290.46573709784,0.803205942685522,295.860912152412,292.276014624805,299.738594428382,2.88108035151588,-2.56730041644629,-4.60427102248687,0.223589444535724,1.49115372754488,-1.99316175651519,-4.45831642470404,-0.600213354603897,1.22808565907572,0,0,0,0,12,6
"3430",5641,6,2022-01-30,"EMB",0.841666667,0.841666667,0.177604182,0.386940445075272,4.65e-10,5.09e-09,1.23e-09,1.62e-09,2.48e-09,9e-10,1.62e-08,2.62e-09,680.346442021447,311.866940499909,1322.0653271613,356.999943859915,100888.296954139,100470.106056248,101086.231724321,218.53560984654,290.640944121409,290.096732171069,291.404212660972,0.337298367098408,297.619677403001,294.126507553047,301.218310164792,2.46907696604474,-4.52189092623453,-5.46079750938247,-1.84575224491704,0.955822748069326,-0.510451284992062,-1.5208411516865,0.846592677854663,0.783251230445686,0,0,0,0,12,7
"3431",5642,6,2022-01-31,"EMB",4.9625,4.9625,0.244572389,0.386940445075272,5.72e-10,2.77e-08,6.21e-09,1.78e-09,2.26e-09,8.73e-10,2.36e-08,4.13e-09,805.723516414661,286.647496139715,1619.98114541264,425.358299296369,100922.808048278,100490.053891539,101231.048640585,280.991462487066,285.692154543254,280.288480148899,292.021048577848,5.05675690367703,295.602452142361,291.130572247372,299.074113396102,2.3074299583763,2.52612804083576,-4.68299830561102,9.83628240768006,4.55659522207408,-0.597067560158278,-3.51659464701746,3.84209632115323,1.98444937364308,1.52075619321211e-06,0,1.28563102815383e-05,3.48262819267183e-06,12,1
"3432",5643,6,2022-02-01,"EMB",2.608333333,2.608333333,0.123183634,0.392715014214441,4.19e-10,2.8e-08,6.71e-09,1.6e-09,3.22e-09,9.16e-10,1.58e-08,2.79e-09,599.493853865062,205.366817082882,938.896670003721,197.052058747878,101145.554873788,100851.560512463,101303.596988555,154.50746330448,285.450829086191,282.228335197525,288.599180540234,1.30042878659205,294.947452306896,290.786316563925,300.295603347281,3.45756924796274,-3.18689399607056,-5.17921243611378,2.42478805191816,1.93868733607247,-1.52772996299413,-4.50493850348094,0.80693284048071,1.71547074441981,0,0,0,0,12,2
"3434",5648,6,2022-02-07,"EMB",4.991666667,4.991666667,0.195667865,0.392715014214441,4.84e-10,2.17e-09,6.76e-10,1.46e-09,2.23e-09,4.68e-10,2.66e-08,4.13e-09,992.484145436258,608.022201307964,1566.83226807294,337.604921596607,101681.618682263,101417.230437248,101885.510494757,134.73273981962,286.50712753352,284.659781131501,288.801200086978,1.39920360485264,292.498971668799,289.183116626849,295.816702004657,2.2919440137213,4.75933644688744,2.16944460166548,6.69061658411052,1.38186615956851,-0.359933820015848,-3.98046123487459,5.34067911275177,2.23873899656444,7.06676662166769e-06,0,5.14652043913808e-05,1.45385724352951e-05,12,1
"3436",5650,6,2022-02-09,"EMB",2.264705882,2.264705882,0.145194895,0.392715014214441,4.22e-10,1.35e-08,3.67e-09,2.1e-09,3.05e-09,8.74e-10,1.92e-08,3.25e-09,581.723138749039,208.465817730866,1305.57025079616,404.045158370287,101416.278498464,101049.764704495,101588.559044382,184.469448722819,288.426250684606,286.726590706647,290.023612437007,1.00237854164594,294.86923105503,291.57787737978,298.502552984798,2.51346580899986,-1.88260503270119,-3.99541348556573,1.10957813366752,1.39490375178112,-2.83304448212474,-4.48114959633828,-1.37736038852573,0.846510422928241,0,0,0,0,12,3
"3438",5652,6,2022-02-11,"EMB",4.479166667,4.479166667,0.206671458,0.392715014214441,4.38e-10,8.23e-09,2.06e-09,2.06e-09,2.69e-09,8.62e-10,2e-08,3.62e-09,454.176524714576,179.409769571344,862.224906565319,274.548787246907,101109.124067136,100840.169436029,101604.020181153,222.286774823361,291.667590041503,286.751431851947,292.95643202742,1.47892794879147,296.274781476608,291.4582642958,299.075031934283,1.99512398421425,1.79600173706218,-3.12623537501641,10.7734125485486,5.17162908207112,-2.7361895949808,-4.30219275378265,-0.407136477639341,1.20385919572066,2.67511545829757e-05,0,0.000231153544082313,5.74427997759656e-05,12,5
"3439",5654,6,2022-02-14,"EMB",4.976923077,4.976923077,0.163021837,0.392715014214441,1.12e-09,5.43e-09,1.52e-09,3.82e-09,4.34e-09,8.22e-10,7.22e-09,1.33e-09,403.387560328328,120.781759053726,1086.02323229677,344.355149630209,101037.087821794,100923.409185134,101165.340943608,75.8366141107057,286.630134828808,285.411863759807,289.707197665123,1.13359242891423,295.344091212485,289.736926675509,301.305263020745,4.30711242724843,-1.41197056044239,-3.39241046506697,0.00890153343131093,1.36565483451843,2.8935076886439,-0.848209021483284,4.23511835673754,1.40853793445186,0,0,0,0,12,1
"3440",5655,6,2022-02-15,"EMB",4.468421053,4.468421053,0.254041078,0.392715014214441,9.34e-10,4.22e-09,1.22e-09,5.35e-09,2.87e-09,8.05e-10,9.99e-09,1.61e-09,405.812987170603,140.342982958536,978.182299952429,302.080270583853,101139.452611838,100995.476387742,101323.717404767,101.743080116314,289.542627216102,288.263362747238,291.054424810847,0.809062443559038,298.098975858895,293.510447755047,302.682041435714,3.37360624977061,-4.05106634634819,-4.93758621889445,-2.83525867991992,0.617268445934267,0.44596946324397,-1.92240643050888,1.66420874236983,1.21570439163892,0,0,0,0,12,2
"3441",5656,6,2022-02-16,"EMB",5.281818182,5.281818182,0.186297295,0.392715014214441,7.25e-10,4.76e-09,1.42e-09,4.39e-09,2.71e-09,1.08e-09,9.96e-09,1.71e-09,405.724924499103,79.3443453604765,1012.17718989814,332.565346158857,101118.571413009,100958.280012438,101267.595380354,77.2435516238985,290.941857495955,289.68997100153,293.110584535066,0.991048401884262,299.667907027707,295.410958914082,304.582200506266,3.25596053576337,-3.1888450566505,-4.94304429664106,1.05257083134363,1.54332341079775,-0.489006612677194,-2.18866910832904,1.4498353085947,1.26169396858466,5.9516008776857e-09,0,1.23651170473709e-07,2.53734243653678e-08,12,3
"3442",5657,6,2022-02-17,"EMB",6.376923077,6.376923077,0.265221385,0.392715014214441,3.2e-10,1.21e-08,3.13e-09,1.63e-09,2.12e-09,5.58e-10,5.66e-08,9.73e-09,735.327299061896,179.07906318829,1116.31921584457,264.067494601181,101497.995725254,101114.882790431,101668.310832614,138.322281474299,289.063644742905,286.694131668785,293.646012853001,2.12825042007102,295.179800965697,291.588983835392,300.254029053981,2.42270089884806,5.18503768100193,2.88672140424737,7.66372823345741,1.73346619687048,-4.66170652185994,-6.95356221737395,-0.873405105497764,1.73330951130667,2.05206035186256e-08,0,3.18239811367549e-07,7.26722899424224e-08,12,4
"3443",5658,6,2022-02-18,"EMB",3.39,3.39,0.122885838,0.392715014214441,3.29e-10,7.81e-09,1.95e-09,1.43e-09,2.73e-09,9.65e-10,2.99e-08,5.06e-09,727.571100399879,375.39205277578,990.231059356043,170.716292764996,101346.725192625,100940.810942646,101640.567372629,220.36712914023,287.171098241966,285.742489974935,289.667022715276,1.27889193306714,293.496108740629,290.128161238969,297.37093433171,2.80106895403387,1.48320668788612,-0.316620638923233,3.3345356660165,1.22790747508277,-4.82317541253615,-6.62694816165515,-3.81218561588821,0.694456393563533,2.77221912293766e-08,0,3.6371136400169e-07,7.76287589677135e-08,12,5
